,kcat_mw,flux,enz useage,enz ratio
OPHBDC,28.49022158877174,0.00011636551693743428,4.084401961383656e-06,1.7992960182306853e-05
UAPGR,4089.7202187524767,0.014500291411044553,3.545546060719944e-06,1.561914564193808e-05
PDX5PS,33.570788672241456,0.0001163655169376326,3.466272957532609e-06,1.5269924923051142e-05
DPCOAK,101.84910948337216,0.00035170564312103636,3.4532029283815746e-06,1.5212347702121473e-05
UDCPDPS,8.85946670932336,2.870001538820589e-05,3.2394743758112555e-06,1.4270812228243416e-05
CHRPL,44.09673588291997,0.00011636551693743428,2.6388691726841903e-06,1.1624974329005242e-05
ADCS,132.80445718929377,0.0003490965508128885,2.6286508615844213e-06,1.1579959742662649e-05
PAPPT3,6319.78091426164,0.014500291411044553,2.294429444274283e-06,1.0107618697243536e-05
SCYSDS,249.53482030942604,0.0005708693969944854,2.287734418333284e-06,1.0078125190895523e-05
MOAT,4491.331349873443,0.010152499988962244,2.260465594293844e-06,9.957998212748211e-06
MOAT2,4491.331349873443,0.010152499988962244,2.260465594293844e-06,9.957998212748211e-06
PMEACPE,0.505174530784073,1.0436369232074672e-06,2.0658937844464477e-06,9.10085367597554e-06
NNATr,616.4383561643834,0.0011887024555334855,1.9283395389765437e-06,8.494887836901073e-06
AGPAT161,20981.160666151853,0.039248053771063225,1.8706331072704043e-06,8.240674481367419e-06
AGPAT160,17833.986566229076,0.03329932330878066,1.8671833796172734e-06,8.225477443247901e-06
UPP3S,129.50618571906514,0.0002327310338752652,1.7970650018225646e-06,7.91658591111262e-06
UPPDC1,74.2965901534087,0.0001163655169376326,1.566229576584327e-06,6.899689764688665e-06
S2FE2SS2,90.58313826429196,0.00013567280001697098,1.4977710268893768e-06,6.598110250613994e-06
FESR,2887.17958573461,0.004074358548201953,1.4111898575111595e-06,6.216695407538147e-06
ADPT,254.70503653273846,0.0003511838246587177,1.378786338265354e-06,6.073948626719621e-06
ADCL,268.4149140699477,0.0003490965508128885,1.300585520825104e-06,5.729451633590767e-06
DPR,282.98650288744284,0.00035170564312103636,1.2428353986229737e-06,5.475045808911779e-06
UPP3MT,94.645869284945,0.0001163655169376326,1.2294833130783287e-06,5.41622604880321e-06
4HTHRA_reverse,112.97531901892602,0.0001163655169376326,1.0300083057799433e-06,4.537481523259662e-06
PPPGO,116.75588253722977,0.0001163655169376326,9.966565658953185e-07,4.390557559010213e-06
2DDARAA_reverse,296.0824055375588,0.00023273103387525586,7.860346630618459e-07,3.4627077667922726e-06
PMDPHT,349.2227872944473,0.00023273103387527134,6.664256810912058e-07,2.935795951943638e-06
S4FE4ST,246.93007140012986,0.00013567280001697098,5.494381435508694e-07,2.4204323504443585e-06
DNTPPA,635.9980298919414,0.0003490965508128885,5.488956481079059e-07,2.4180425026779997e-06
FCLT,288.15311294324096,0.0001163655169376326,4.038322395654762e-07,1.778996650068177e-06
HBZOPT,291.003144089223,0.00011636551693743428,3.9987718105807146e-07,1.7615734848373191e-06
4HTHRK,384.15226678245824,0.0001163655169376326,3.029150860211617e-07,1.3344276917231794e-06
S2FE2ST,50.734159502108184,1.4610916924904542e-05,2.879897305541724e-07,1.2686772271108918e-06
S4FE4SR,478.08356687304763,0.00013567280001697098,2.8378469668880736e-07,1.2501528488493716e-06
DXYLTD_reverse,1033.11448522313,0.00023273103387525586,2.252712910370152e-07,9.923845420132828e-07
IPDDI,810.9727690739846,0.00014506553232564016,1.788784258333166e-07,7.880106864903815e-07
S2FE2SR,76.8825445434901,1.0436369232074672e-06,1.3574432654438406e-08,5.979926279488284e-08
MALCOAMT,328.9484668732008,1.0436369232074672e-06,3.172645652152427e-09,1.3976412564548136e-08
GLCDpp,1061.3160749735111,2.6712854150900966e-11,2.5169555781549505e-14,1.1087910035924892e-13
LDH_D_reverse,77.26057833900829,0.0,0.0,0.0
FLVR,425.5800712598125,0.0,0.0,0.0
LSERDHr_reverse,102.61657294737316,0.0,0.0,0.0
GLGC,96.66593572790472,0.0,0.0,0.0
3HAD40,359.0746392149317,0.0,0.0,0.0
LPLIPAL1E161pp,146.01732822795557,0.0,0.0,0.0
CLPNS161pp_reverse,286.65422318326387,0.0,0.0,0.0
BSORx,130.30511632403696,0.0,0.0,0.0
DHNCOAT,192.70134091669453,0.0,0.0,0.0
NTD3,555.8769716119476,0.0,0.0,0.0
APCS,212.0857832581509,0.0,0.0,0.0
NADHXE,251.3764594693504,0.0,0.0,0.0
OXCDC,46.580632489686366,0.0,0.0,0.0
ECOAH8,244.74499521228145,0.0,0.0,0.0
MLDCP3App,333.3901979018337,0.0,0.0,0.0
POX,46.1683248033123,0.0,0.0,0.0
NNAM,487.1372147076449,0.0,0.0,0.0
FTHFD,58.83641235791977,0.0,0.0,0.0
CDGR,290.45262232451086,0.0,0.0,0.0
LYSDC,14.109539857774449,0.0,0.0,0.0
URIH,379.5405321736567,0.0,0.0,0.0
PLIPA1E180pp,167.2272813348551,0.0,0.0,0.0
UACGALPpp,227.6547229711956,0.0,0.0,0.0
MPTG2,86.71928536157671,0.0,0.0,0.0
3OAS60,166.74167818497978,0.0,0.0,0.0
RZ5PP,609.527227406311,0.0,0.0,0.0
5DKGR,404.5158370890284,0.0,0.0,0.0
AGM3Pt2pp,266.6191459511844,0.0,0.0,0.0
GPDDA5,400.76110632771,0.0,0.0,0.0
LSERDHr,129.59567313205937,0.0,0.0,0.0
RNDR2,40.67375507458254,0.0,0.0,0.0
LIPAabcpp,109.48956945860037,0.0,0.0,0.0
NTD6,695.9296524314984,0.0,0.0,0.0
EAR121x,126.43936044602434,0.0,0.0,0.0
AGPAT140,400.9837447000714,0.0,0.0,0.0
MTRPOX,269.71497799618595,0.0,0.0,0.0
PSD180,307.2041965359099,0.0,0.0,0.0
GMPR,73.85204965803925,0.0,0.0,0.0
APH180,1073.1425891764889,0.0,0.0,0.0
ACANTHAT,217.5485716321813,0.0,0.0,0.0
UDPGPpp,229.79996941996586,0.0,0.0,0.0
ENTERES,242.29351790396458,0.0,0.0,0.0
ASNS1,88.3264752868702,0.0,0.0,0.0
DHNPA2r_reverse,101.71210192719644,0.0,0.0,0.0
3HCINNMH,224.02987648285702,0.0,0.0,0.0
NTD5pp,311.2601584900698,0.0,0.0,0.0
ASPTA,159.88002402510003,0.0,0.0,0.0
UDPG4E,182.71536759595443,0.0,0.0,0.0
MOAT3C,337.9583111837449,0.0,0.0,0.0
ICHORS_copy2_reverse,114.2580163253839,0.0,0.0,0.0
ICHORT,427.5295549282277,0.0,0.0,0.0
ARGDCpp,39.04512895737327,0.0,0.0,0.0
ATHRDHr,123.94723727633291,0.0,0.0,0.0
HETZK,211.10323510423697,0.0,0.0,0.0
PLIPA2A181pp,182.1847814517017,0.0,0.0,0.0
IPPMIa,165.31793011677604,0.0,0.0,0.0
DURIK1,554.7356087412497,0.0,0.0,0.0
AIRC3,84.33640653362636,0.0,0.0,0.0
PPAKr,276.608002009953,0.0,0.0,0.0
GLCS1,245.0302140758466,0.0,0.0,0.0
ACM6PH,206.7728719502625,0.0,0.0,0.0
NADH18pp,22.29615469023575,0.0,0.0,0.0
EAR180x,115.57994595166876,0.0,0.0,0.0
O16AP2pp,157.7749698887917,0.0,0.0,0.0
CBPS,40.0716846729902,0.0,0.0,0.0
PLIPA1A160pp,192.1575032830114,0.0,0.0,0.0
MLDCP1App,350.2009223794716,0.0,0.0,0.0
DHACOAH_reverse,445.43920087820425,0.0,0.0,0.0
EAR60x,121.66678450112065,0.0,0.0,0.0
XYLI1_reverse,61.03461099272246,0.0,0.0,0.0
PLIPA1E161pp,183.31010986592048,0.0,0.0,0.0
TMDPP_reverse,129.05640729890206,0.0,0.0,0.0
PLIPA1A180pp,184.6396939072434,0.0,0.0,0.0
ADK3_reverse,520.6136462308149,0.0,0.0,0.0
EDTXS1,358.45533880497527,0.0,0.0,0.0
APH120,1224.5829919027553,0.0,0.0,0.0
RNDR3,46.47507593613266,0.0,0.0,0.0
LPLIPAL2A180,483.33841316835264,0.0,0.0,0.0
LCARS,154.5812284098945,0.0,0.0,0.0
ASNN,367.8776151404445,0.0,0.0,0.0
TYROXDApp,73.34218733056291,0.0,0.0,0.0
ADPRDP,308.01766356311003,0.0,0.0,0.0
TGBPA_reverse,153.52208029712298,0.0,0.0,0.0
LPLIPAL2A181,335.87368381894544,0.0,0.0,0.0
NDPK2_reverse,557.2652272534555,0.0,0.0,0.0
MN6PP,474.84647513358004,0.0,0.0,0.0
MCPST,375.46472260627417,0.0,0.0,0.0
GTPDPDP,105.85397936802856,0.0,0.0,0.0
PLIPA2G180pp,175.95938504032338,0.0,0.0,0.0
UACGAMPpp,191.90736189661976,0.0,0.0,0.0
42A12BOOXpp,73.06330363190216,0.0,0.0,0.0
DAGK181,337.4003450445462,0.0,0.0,0.0
3OAR180_reverse,115.06222110069127,0.0,0.0,0.0
MDDCP4pp,281.2618989701068,0.0,0.0,0.0
DADK_reverse,565.7498978207412,0.0,0.0,0.0
KARA2_reverse,54.494917006548576,0.0,0.0,0.0
PLIPA2E141pp,178.00097442492645,0.0,0.0,0.0
EAR100x,119.55303528394217,0.0,0.0,0.0
LPLIPAL2G161,302.9397318507992,0.0,0.0,0.0
SELR,56.95752371348575,0.0,0.0,0.0
ORPT,251.28179063945342,0.0,0.0,0.0
PLIPA2G161pp,178.81161500038445,0.0,0.0,0.0
FOMETRi,625.6548035100022,0.0,0.0,0.0
3OAS181,153.3735249124478,0.0,0.0,0.0
CYSDS,76.26506307510292,0.0,0.0,0.0
CYSSADS,152.18824900194755,0.0,0.0,0.0
NADHXE_reverse,240.73530722781337,0.0,0.0,0.0
3OAR40,116.06766919793584,0.0,0.0,0.0
DSBAO2,274.5762499797673,0.0,0.0,0.0
LDH_D2,184.1735811911973,0.0,0.0,0.0
FE3DCITR5,419.03567123857016,0.0,0.0,0.0
FACOAL140t2pp,253.28305516750007,0.0,0.0,0.0
GLCTR3,364.05309180513467,0.0,0.0,0.0
AGMH,466.93902411776116,0.0,0.0,0.0
SDPTA,386.76090330456003,0.0,0.0,0.0
PGPP180,894.8340064166937,0.0,0.0,0.0
2AGPGAT120,216.16726840148698,0.0,0.0,0.0
OAADC,261.092234499739,0.0,0.0,0.0
FACOAL80t2pp,287.2869763102425,0.0,0.0,0.0
2DGULRGx,247.1540608269413,0.0,0.0,0.0
PGPP141pp,901.2767814564764,0.0,0.0,0.0
T2DECAI_reverse,462.41898434555236,0.0,0.0,0.0
APH181,1706.9290733800656,0.0,0.0,0.0
IMPC,300.86020404959424,0.0,0.0,0.0
DSERDHr_reverse,161.68258234040425,0.0,0.0,0.0
CLPNS141pp_reverse,392.7125170310812,0.0,0.0,0.0
PRAGSr_reverse,384.2827112955046,0.0,0.0,0.0
FMNRx2,672.7556729669993,0.0,0.0,0.0
HXPRT,260.24191616678263,0.0,0.0,0.0
FA120ACPHi,770.178121692776,0.0,0.0,0.0
DGUNC,458.827769158927,0.0,0.0,0.0
CBIAT,804.107006713972,0.0,0.0,0.0
DASYN180,549.236887116978,0.0,0.0,0.0
PGPP181,887.5214202213399,0.0,0.0,0.0
F6PP,899.8657556858102,0.0,0.0,0.0
O16AP3pp,208.92915540831783,0.0,0.0,0.0
HPYRRx,475.25228274585925,0.0,0.0,0.0
GLCRD,344.05167636991905,0.0,0.0,0.0
NADPHQR4,383.94843953423566,0.0,0.0,0.0
3OAS180,197.3908692825948,0.0,0.0,0.0
ADSL1r_reverse,81.65728006627499,0.0,0.0,0.0
MSAR,783.1593925008345,0.0,0.0,0.0
AACPS6,189.39262991174115,0.0,0.0,0.0
2AGPEAT161,209.6949118959108,0.0,0.0,0.0
EAR181y,152.24725667035725,0.0,0.0,0.0
2AGPEAT120,213.2971893432466,0.0,0.0,0.0
3OAR181,166.20940491700017,0.0,0.0,0.0
NTD12pp,279.6189561686176,0.0,0.0,0.0
TALA_reverse,476.9618893512962,0.0,0.0,0.0
HCO3E_reverse,358.85771736957827,0.0,0.0,0.0
NTD3pp,280.42067687097204,0.0,0.0,0.0
DKGLCNR2y,241.84431029368145,0.0,0.0,0.0
GUAPRT,253.07296088529569,0.0,0.0,0.0
CLPNS120pp_reverse,360.7857438567395,0.0,0.0,0.0
POAACR,1287.2809516889606,0.0,0.0,0.0
PUNP1,114.03049258347008,0.0,0.0,0.0
LPLIPAL1G180pp,150.7065080866898,0.0,0.0,0.0
O16AP1pp,226.53486680870446,0.0,0.0,0.0
GUI1_reverse,337.62290913401694,0.0,0.0,0.0
DAGK120,458.85054109830367,0.0,0.0,0.0
SARCOX,445.9493308395678,0.0,0.0,0.0
HADPCOADH3_reverse,352.93785253399216,0.0,0.0,0.0
PSSA181,346.67601483282766,0.0,0.0,0.0
HKNTDH,286.924800978162,0.0,0.0,0.0
GMAND,218.18106790401657,0.0,0.0,0.0
NTD1,907.5162468526293,0.0,0.0,0.0
CCGS,723.9722111608438,0.0,0.0,0.0
CLPNS180pp,381.48127956165314,0.0,0.0,0.0
ARHGDx,104.72160703462477,0.0,0.0,0.0
EAR140x,166.04298843128842,0.0,0.0,0.0
FACOAL141t2pp,304.81433166976836,0.0,0.0,0.0
TDPDRE,873.7105589536487,0.0,0.0,0.0
PSSA140,352.73197409936785,0.0,0.0,0.0
AGPAT141,679.4078657497122,0.0,0.0,0.0
SPMDAT2,213.34921368849086,0.0,0.0,0.0
2AGPEAT141,231.5276814126394,0.0,0.0,0.0
G3PAT181,182.18239539696663,0.0,0.0,0.0
NTD6pp,297.88980829935554,0.0,0.0,0.0
DHPTPE,157.64721759901582,0.0,0.0,0.0
YUMPS,182.03347736250385,0.0,0.0,0.0
PAPA161,612.2275049704872,0.0,0.0,0.0
DHPTPE_reverse,157.89699652837882,0.0,0.0,0.0
MACPD,209.54556535166247,0.0,0.0,0.0
R15BPK,861.6758586755172,0.0,0.0,0.0
THRA2,197.1626018942286,0.0,0.0,0.0
ACP1p,181.24126643958363,0.0,0.0,0.0
PAPA141pp,618.2573595945048,0.0,0.0,0.0
NTD9pp,295.43048845850325,0.0,0.0,0.0
ACOTA,402.34174418890603,0.0,0.0,0.0
RMI_reverse,95.94793646959869,0.0,0.0,0.0
GMPS2,153.37632414893181,0.0,0.0,0.0
CYNTAH,105.72050233329658,0.0,0.0,0.0
BETALDHx,85.25322897594788,0.0,0.0,0.0
LPLIPAL1E120pp,191.02035134397164,0.0,0.0,0.0
NTD1pp,296.95659772458237,0.0,0.0,0.0
PSD181,502.847748675364,0.0,0.0,0.0
DAGK161,455.47308451200485,0.0,0.0,0.0
MOCDS,841.6189357528655,0.0,0.0,0.0
NODOy,426.7827531418333,0.0,0.0,0.0
3HAD181,441.472361557379,0.0,0.0,0.0
DHPPD,587.223684893823,0.0,0.0,0.0
LPLIPAL1E160pp,158.8964486721149,0.0,0.0,0.0
EAR141x,132.98816921147218,0.0,0.0,0.0
PAPA161pp,510.7602712490482,0.0,0.0,0.0
PGSA141,905.7820101832796,0.0,0.0,0.0
CYSTA,170.7813496093369,0.0,0.0,0.0
DHCIND,522.4797684879786,0.0,0.0,0.0
FDMO4,89.31565874050811,0.0,0.0,0.0
ACPPAT120,318.6357412387416,0.0,0.0,0.0
TMAOR2pp,144.89598183061716,0.0,0.0,0.0
UDPGALPpp,248.18252564777058,0.0,0.0,0.0
LPLIPAL2ATG140,379.24165907697363,0.0,0.0,0.0
OMPHHXy,357.2779742860318,0.0,0.0,0.0
NDPK8,643.2574569659969,0.0,0.0,0.0
PAPA180,522.8389458776829,0.0,0.0,0.0
DADK,643.4693538539813,0.0,0.0,0.0
LPLIPAL2ATE120,390.3306396122972,0.0,0.0,0.0
GLCTR2,386.3385615576616,0.0,0.0,0.0
EAR140y,136.78978249673864,0.0,0.0,0.0
LPLIPAL2ATG120,391.5870348373325,0.0,0.0,0.0
PLIPA2A160pp,223.28375787583505,0.0,0.0,0.0
LKDRA,85.00688194540508,0.0,0.0,0.0
FEENTERR4,577.9698960931007,0.0,0.0,0.0
PUNP5,120.59689234711736,0.0,0.0,0.0
ULA4NFT,32.05400018351781,0.0,0.0,0.0
TDPDRR,437.0303033269,0.0,0.0,0.0
EAR60y,128.30778407225105,0.0,0.0,0.0
LPLIPAL2ATG180,366.93157680042486,0.0,0.0,0.0
TDPAGTA,85.58352641731318,0.0,0.0,0.0
UGLCURPpp,236.08479810601082,0.0,0.0,0.0
LPLIPAL1A161pp,152.37822562721848,0.0,0.0,0.0
FBA3,183.92096507417503,0.0,0.0,0.0
NDPK8_reverse,611.2899576019672,0.0,0.0,0.0
ACPPAT181,314.5480945063388,0.0,0.0,0.0
CRNCDH_reverse,516.9628126086371,0.0,0.0,0.0
PSURIK,559.1290444702588,0.0,0.0,0.0
DHBD,138.9540501492401,0.0,0.0,0.0
MLTGY4pp,656.9154189124743,0.0,0.0,0.0
DURADx_reverse,81.72326274660702,0.0,0.0,0.0
3OAR60,143.5490126289597,0.0,0.0,0.0
PCNO_reverse,270.2279145547748,0.0,0.0,0.0
EAR80x,131.95272888445464,0.0,0.0,0.0
CSND,53.72798404739833,0.0,0.0,0.0
LPLIPAL1G161pp,162.9195710381993,0.0,0.0,0.0
PMANM_reverse,306.41276668265215,0.0,0.0,0.0
SBTPD,146.796543257517,0.0,0.0,0.0
ADK1_reverse,685.5779551428814,0.0,0.0,0.0
ALPATE160pp,197.12531635385798,0.0,0.0,0.0
3OAR60_reverse,158.170076544485,0.0,0.0,0.0
PAPA160,557.8941446454845,0.0,0.0,0.0
POR5,109.16573880690471,0.0,0.0,0.0
PAPA180pp,561.0420684118217,0.0,0.0,0.0
NTD7pp,267.7120723727476,0.0,0.0,0.0
LPLIPAL2G140,418.4863672864132,0.0,0.0,0.0
PUNP2,105.21027459946885,0.0,0.0,0.0
3OAR40_reverse,151.4026913807741,0.0,0.0,0.0
RNTR4c2,91.2611426835639,0.0,0.0,0.0
LPLIPAL2ATE161,422.22593135154676,0.0,0.0,0.0
NTD4pp,271.33083963567015,0.0,0.0,0.0
RHMND_reverse,46.71032752227196,0.0,0.0,0.0
3HPPPNH,265.8920042710784,0.0,0.0,0.0
CYTK2_reverse,440.3842978546288,0.0,0.0,0.0
NTD10pp,274.06699115480734,0.0,0.0,0.0
EDTXS3,469.7402962240868,0.0,0.0,0.0
ACCOAL,232.96420700494582,0.0,0.0,0.0
NTD11pp,265.4876846310667,0.0,0.0,0.0
GPDDA3,588.7233257690735,0.0,0.0,0.0
SUCBZL,80.33985594207795,0.0,0.0,0.0
PAPA120pp,535.3328338151633,0.0,0.0,0.0
PPCSCT,292.5752465424603,0.0,0.0,0.0
DHBD_reverse,150.01882910819762,0.0,0.0,0.0
LIPAMPL,415.3985498036962,0.0,0.0,0.0
LPLIPAL1A181pp,166.74125545303878,0.0,0.0,0.0
3OAR160_reverse,154.146903792209,0.0,0.0,0.0
EAR40y,141.5789218685793,0.0,0.0,0.0
DHPTDNR,331.08352555092614,0.0,0.0,0.0
DSERDHr,145.28574824511426,0.0,0.0,0.0
NTD8pp,260.81373125739844,0.0,0.0,0.0
PUNP4,101.96362448177419,0.0,0.0,0.0
HMPK1,258.1702965241803,0.0,0.0,0.0
CPH4S,193.0283779842759,0.0,0.0,0.0
EAR120x,143.31947677913578,0.0,0.0,0.0
ADSL2r_reverse,77.4990899310864,0.0,0.0,0.0
PUNP3,103.02729238051502,0.0,0.0,0.0
ACOXT,192.89963667778545,0.0,0.0,0.0
ASR,414.55488925093584,0.0,0.0,0.0
UAGAAT_reverse,106.32143456844622,0.0,0.0,0.0
CTBTCAL2,185.75499947915867,0.0,0.0,0.0
CDAPPA140,326.88816929576666,0.0,0.0,0.0
ASPO4,154.40299142820209,0.0,0.0,0.0
PLIPA2A120pp,140.50430367742507,0.0,0.0,0.0
PLIPA2A140pp,140.5045213738743,0.0,0.0,0.0
PLIPA2A141pp,140.50454113978918,0.0,0.0,0.0
PLIPA1E160pp,140.5047141179291,0.0,0.0,0.0
UM4PCP,277.68916082520303,0.0,0.0,0.0
E4PD,65.59102339407585,0.0,0.0,0.0
ADOCBIK,231.18078714540766,0.0,0.0,0.0
NTD10,346.7285912477137,0.0,0.0,0.0
PLIPA2E161pp,140.68446628260583,0.0,0.0,0.0
PLIPA1G160pp,140.68451176984092,0.0,0.0,0.0
PLIPA1A181pp,140.6845570459983,0.0,0.0,0.0
PLIPA2G160pp,140.68457951069186,0.0,0.0,0.0
PLIPA1G140pp,140.68459209996635,0.0,0.0,0.0
PLIPA2G120pp,140.68471069545564,0.0,0.0,0.0
PLIPA1G181pp,140.685539944185,0.0,0.0,0.0
PLIPA1G161pp,140.6879382839085,0.0,0.0,0.0
PLIPA2A161pp,140.6960448419405,0.0,0.0,0.0
3OAR180,91.41721622007566,0.0,0.0,0.0
TRPS2,64.91127519361736,0.0,0.0,0.0
NAMNPP,202.8158471195473,0.0,0.0,0.0
UM4PL,186.64037117461768,0.0,0.0,0.0
PYDAMK,150.7533199880703,0.0,0.0,0.0
PLIPA2G181pp,140.21983211787784,0.0,0.0,0.0
GPDDA4,339.307081387543,0.0,0.0,0.0
GPDDA2,339.30816505895734,0.0,0.0,0.0
DAGK141,234.0641979413097,0.0,0.0,0.0
DAGK180,234.06554258317811,0.0,0.0,0.0
LIPOCT,389.4259572909034,0.0,0.0,0.0
ALATA_D2,102.61699904670697,0.0,0.0,0.0
LIPOS,128.91760226160676,0.0,0.0,0.0
ALDD19xr_reverse,43.30032710030192,0.0,0.0,0.0
NMNAT,379.43230862687545,0.0,0.0,0.0
PYAM5PO,182.04720158229645,0.0,0.0,0.0
PYDXNK,150.75582927572503,0.0,0.0,0.0
PACOAT,156.5715982762103,0.0,0.0,0.0
PYDXK,150.75897573215246,0.0,0.0,0.0
OPHHXy,210.2189759746864,0.0,0.0,0.0
GLYOX3,149.10468464251363,0.0,0.0,0.0
TMK,287.1127022930923,0.0,0.0,0.0
I2FE2SR,89.41592467768169,0.0,0.0,0.0
I2FE2ST,155.70510161004646,0.0,0.0,0.0
KAS14,109.85987216432429,0.0,0.0,0.0
AM3PA,456.12924762127363,0.0,0.0,0.0
PGPP161pp,489.6776437447537,0.0,0.0,0.0
PAPA140pp,327.08590642045664,0.0,0.0,0.0
I2FE2SS2,91.29699755641771,0.0,0.0,0.0
LCARSyi,250.16826194112375,0.0,0.0,0.0
APH141,922.7510845841666,0.0,0.0,0.0
APH140,922.756046039729,0.0,0.0,0.0
I4FE4ST,158.2266097967799,0.0,0.0,0.0
FA80ACPHi,414.0823675259461,0.0,0.0,0.0
FA100ACPHi,414.08773090139397,0.0,0.0,0.0
PGPP181pp,489.6890282777409,0.0,0.0,0.0
APG3PAT181,427.2158666089919,0.0,0.0,0.0
PGPP140pp,489.70000339889083,0.0,0.0,0.0
PGPP160,489.73639660934913,0.0,0.0,0.0
NTP3pp,101.0930992831012,0.0,0.0,0.0
METSOXR1,270.9471723953351,0.0,0.0,0.0
NTPP7,581.3955091107895,0.0,0.0,0.0
MCOATA_reverse,231.8469262264137,0.0,0.0,0.0
NTPP8,221.2689707181036,0.0,0.0,0.0
NTD12,470.06825287583314,0.0,0.0,0.0
FEROpp,167.72579013441498,0.0,0.0,0.0
VALTA,46.309273750390474,0.0,0.0,0.0
PLIPA2E160pp,141.41535069798857,0.0,0.0,0.0
UM3PL,188.9012842337005,0.0,0.0,0.0
ACBIPGT,232.58550369470345,0.0,0.0,0.0
PUNP4_reverse,60.2593419953179,0.0,0.0,0.0
CPPPGO2,177.95856507804058,0.0,0.0,0.0
EAR141y,84.20385309692273,0.0,0.0,0.0
EAR161y,84.22734700212999,0.0,0.0,0.0
DAGK140,237.05070254693715,0.0,0.0,0.0
DAGK160,237.0512945588161,0.0,0.0,0.0
ADK4,399.42077325532097,0.0,0.0,0.0
I2FE2SS,90.56524961644794,0.0,0.0,0.0
PUNP6_reverse,60.78783165006954,0.0,0.0,0.0
TAUDO,72.68203535843243,0.0,0.0,0.0
MTAN,193.6317973881033,0.0,0.0,0.0
URIK2,387.36848015242407,0.0,0.0,0.0
QUINDH,151.13541741653268,0.0,0.0,0.0
PAPA160pp,325.56444949054656,0.0,0.0,0.0
3HAD180,249.08632322124728,0.0,0.0,0.0
4ABZGLUH,47.84008537992752,0.0,0.0,0.0
METSOXR2,347.1367592028704,0.0,0.0,0.0
AGPAT120,338.7671364722508,0.0,0.0,0.0
AGPAT180,338.76644358399034,0.0,0.0,0.0
DCTPD,170.47146991739322,0.0,0.0,0.0
LPLIPAL2E140,238.59724533907328,0.0,0.0,0.0
3HAD161,245.1368959436556,0.0,0.0,0.0
EAR80y,83.44140984139004,0.0,0.0,0.0
3OAR120,90.96166568858736,0.0,0.0,0.0
EAR100y,83.4414238559142,0.0,0.0,0.0
3HAD80,245.13697098694976,0.0,0.0,0.0
3OAR160,90.96167649636351,0.0,0.0,0.0
3HAD100,245.1369867494682,0.0,0.0,0.0
EAR121y,83.44143874971066,0.0,0.0,0.0
EAR180y,83.44143903681999,0.0,0.0,0.0
3OAR80,90.96170251327251,0.0,0.0,0.0
EAR160x,83.44145657740556,0.0,0.0,0.0
3OAR141,90.96171032812605,0.0,0.0,0.0
EAR160y,83.44146041749285,0.0,0.0,0.0
3OAR100,90.96174870795728,0.0,0.0,0.0
LPLIPAL1G140pp,98.42498839013383,0.0,0.0,0.0
3HAD121,245.1372049997232,0.0,0.0,0.0
PLIPA1A120pp,140.21648202899902,0.0,0.0,0.0
PLIPA1E141pp,140.21648376285123,0.0,0.0,0.0
PLIPA1A140pp,140.21649511581379,0.0,0.0,0.0
3OAR121,90.961637089549,0.0,0.0,0.0
EAR161x,83.44138787752634,0.0,0.0,0.0
EAR120y,83.44137537929835,0.0,0.0,0.0
PERD,0.8702452278531655,0.0,0.0,0.0
NADPHHS,243.95061274889187,0.0,0.0,0.0
NADHHS,2174.9491754028004,0.0,0.0,0.0
NADPHHR,255.5537197635967,0.0,0.0,0.0
OHPBAT,0.04524511541274857,0.0,0.0,0.0
I4FE4SR,0.5199081495602444,0.0,0.0,0.0
ADNK1,1.2210633426609006,0.0,0.0,0.0
PUNP1_reverse,0.2312146153327403,0.0,0.0,0.0
GCALDD,0.34434734699499553,0.0,0.0,0.0
BMOCOS,0.8169332100369322,0.0,0.0,0.0
3HAD141,245.13678101960826,0.0,0.0,0.0
MOCOS,0.8169332100369322,0.0,0.0,0.0
PDX5POi,2.1139042049077807,0.0,0.0,0.0
DMPPS,5.693819186732828,0.0,0.0,0.0
GART,10.180587599007394,0.0,0.0,0.0
PPPGO3,5.0880275884162565,0.0,0.0,0.0
MPTAT,38.45006047088759,0.0,0.0,0.0
MPTSS,114.52588715457442,0.0,0.0,0.0
IMPD,31.14040188418653,0.0,0.0,0.0
PLIPA2A180pp,140.21652035467076,0.0,0.0,0.0
LPLIPAL2A140,238.59543315126626,0.0,0.0,0.0
PLIPA1E181pp,140.21654162828318,0.0,0.0,0.0
PLIPA1A141pp,140.21693246871902,0.0,0.0,0.0
3OAS141,109.12153200995931,0.0,0.0,0.0
3OAS80,109.1215339459746,0.0,0.0,0.0
LPLIPAL1E180pp,98.42518235004007,0.0,0.0,0.0
PLIPA2E181pp,140.2167673155294,0.0,0.0,0.0
G3PAT180,92.98109121084572,0.0,0.0,0.0
PGPP141,478.9378352670962,0.0,0.0,0.0
3OAS121,109.12165218370787,0.0,0.0,0.0
3OAS100,109.12167435988295,0.0,0.0,0.0
LPLIPAL2A120,238.59622995358959,0.0,0.0,0.0
3OAR161,90.96192064451513,0.0,0.0,0.0
PAPA181pp,320.45689741672487,0.0,0.0,0.0
LPLIPAL2A141,238.596300505666,0.0,0.0,0.0
AACPS9,104.09820495973223,0.0,0.0,0.0
AACPS2,104.09821648878716,0.0,0.0,0.0
AACPS5,104.09822687612984,0.0,0.0,0.0
AACPS1,104.0982486358218,0.0,0.0,0.0
